regiao;coduf;data;semana_epidemiologica;populacaotcu2019;casos_acumulado;casos_novos;obitos_acumulado;obitos_novos;recuperados_novos;em_acompanhamento_novos
Brasil;76;2021-01-07;1;210147125;7961673;87843;200498;1524;7036530;638326
Brasil;76;2021-01-08;1;210147125;8013708;52035;201460;962;7096931;664244
Brasil;76;2021-01-09;1;210147125;8075998;62290;202631;1171;7114474;697774
Brasil;76;2021-01-10;2;210147125;8105790;29792;203100;469;7144011;729356
Brasil;76;2021-01-11;2;210147125;8131612;25822;203580;480;7167651;735039
Brasil;76;2021-01-12;2;210147125;8195637;64025;204690;1110;7207483;720549
Brasil;76;2021-01-13;2;210147125;8256536;60899;205964;1274;7273707;717240
Brasil;76;2021-01-14;2;210147125;8324294;67758;207095;1131;7277195;713752
Brasil;76;2021-01-15;2;210147125;8393492;69198;208246;1151;7316944;733628
Brasil;76;2021-01-16;2;210147125;8455059;61567;209296;1050;7339703;777496
Brasil;76;2021-01-17;3;210147125;8488099;33040;209847;551;7361379;823867
Brasil;76;2021-01-18;3;210147125;8511770;23671;210299;452;7388784;856979
Brasil;76;2021-01-19;3;210147125;8573864;62094;211491;1192;7411654;866598
Brasil;76;2021-01-20;3;210147125;8638249;64385;212831;1340;7452047;849424
Brasil;76;2021-01-21;3;210147125;8697368;59119;214147;1316;7518846;843527
Brasil;76;2021-01-22;3;210147125;8753920;56552;215243;1096;7564622;860796
Brasil;76;2021-01-23;3;210147125;8816254;62334;216445;1202;7580741;902480
Brasil;76;2021-01-24;4;210147125;8844577;28323;217037;592;7594771;943906
Brasil;76;2021-01-25;4;210147125;8871393;26816;217664;627;7628438;971371
Brasil;76;2021-01-26;4;210147125;8933356;61963;218878;1214;7653770;973770
Brasil;76;2021-01-27;4;210147125;8996876;63520;220161;1283;7709602;944127
Brasil;76;2021-01-28;4;210147125;9058687;61811;221547;1386;7798655;915823
Brasil;76;2021-01-29;4;210147125;9118513;59826;222666;1119;7877337;899378
Brasil;76;2021-01-30;4;210147125;9176975;58462;223945;1279;7923794;913346
Brasil;76;2021-01-31;5;210147125;9204731;27756;224504;559;7960643;935204
Brasil;76;2021-02-01;5;210147125;9229322;24591;225099;595;7998246;954784
Brasil;76;2021-02-02;5;210147125;9283418;54096;226309;1210;8027042;953185
Brasil;76;2021-02-03;5;210147125;9339420;56002;227563;1254;8077967;926256
Brasil;76;2021-02-04;5;210147125;9396293;56873;228795;1232;8160929;896180
Brasil;76;2021-02-05;5;210147125;9447165;50872;230034;1239;8236864;874993
Brasil;76;2021-02-06;5;210147125;9497795;50630;231012;978;8291763;875735
Brasil;76;2021-02-07;6;210147125;9524640;26845;231534;522;8326798;890333
Brasil;76;2021-02-08;6;210147125;9548079;23439;232170;636;8363677;903106
Brasil;76;2021-02-09;6;210147125;9599565;51486;233520;1350;8397187;895919
Brasil;76;2021-02-10;6;210147125;9659167;59602;234850;1330;8447645;868264
Brasil;76;2021-02-11;6;210147125;9713909;54742;236201;1351;8523462;842583
Brasil;76;2021-02-12;6;210147125;9765455;51546;237489;1288;8596130;828187
Brasil;76;2021-02-13;6;210147125;9809754;44299;238532;1043;8643693;834015
Brasil;76;2021-02-14;7;210147125;9834513;24759;239245;713;8678327;849639
Brasil;76;2021-02-15;7;210147125;9866710;32197;239773;528;8710840;860382
Brasil;76;2021-02-16;7;210147125;9921981;55271;240940;1167;8745424;849844
Brasil;76;2021-02-17;7;210147125;9978747;56766;242090;1150;8805239;821698
Brasil;76;2021-02-18;7;210147125;10030626;51879;243457;1367;8883191;797850
Brasil;76;2021-02-19;7;210147125;10081676;51050;244765;1308;8950450;786207
Brasil;76;2021-02-20;7;210147125;10139148;57472;245977;1212;8995246;791923
Brasil;76;2021-02-21;8;210147125;10168174;29026;246504;527;9029159;807752
Brasil;76;2021-02-22;8;210147125;10195160;26986;247143;639;9067939;825232
Brasil;76;2021-02-23;8;210147125;10257875;62715;248529;1386;9095483;826187
Brasil;76;2021-02-24;8;210147125;10324463;66588;249957;1428;9139215;808802
Brasil;76;2021-02-25;8;210147125;10390461;65998;251498;1541;9215164;794182
Brasil;76;2021-02-26;8;210147125;10455630;65169;252835;1337;9281018;793488
Brasil;76;2021-02-27;8;210147125;10517232;61602;254221;1386;9323696;815267
Brasil;76;2021-02-28;9;210147125;10551259;34027;254942;721;9386440;876571
Brasil;76;2021-03-01;9;210147125;10587001;35742;255720;778;9411033;885284
Brasil;76;2021-03-02;9;210147125;10646926;59925;257361;1641;9457100;874181
Brasil;76;2021-03-03;9;210147125;10718630;71704;259271;1910;9527173;862392
Brasil;76;2021-03-04;9;210147125;10793732;75102;260970;1699;9591590;867769
Brasil;76;2021-03-05;9;210147125;10869227;75495;262770;1800;9637020;895742
Brasil;76;2021-03-06;9;210147125;10938836;69609;264325;1555;9671410;935047
Brasil;76;2021-03-07;10;210147125;11019344;80508;265411;1086;9704351;970160
Brasil;76;2021-03-08;10;210147125;11051665;32321;266398;987;9757178;996755
Brasil;76;2021-03-09;10;210147125;11122429;70764;268370;1972;9782320;1002947
Brasil;76;2021-03-10;10;210147125;11202305;79876;270656;2286;9843218;1010841
Brasil;76;2021-03-11;10;210147125;11277717;75412;272889;2233;9913739;1017910
Brasil;76;2021-03-12;10;210147125;11363380;85663;275105;2216;9958566;1046262
Brasil;76;2021-03-13;10;210147125;11439558;76178;277102;1997;10000980;1087295
Brasil;76;2021-03-14;11;210147125;11483370;43812;278229;1127;10036947;1125509
Brasil;76;2021-03-15;11;210147125;11519609;36239;279286;1057;10063808;1141333
Brasil;76;2021-03-16;11;210147125;11603535;83926;282127;2841;10111954;1128369
Brasil;76;2021-03-17;11;210147125;11693838;90303;284775;2648;10204541;1116867
Brasil;76;2021-03-18;11;210147125;11780820;86982;287499;2724;10287057;1122006
Brasil;76;2021-03-19;11;210147125;11871390;90570;290314;2815;10339432;1153889
Brasil;76;2021-03-20;11;210147125;11950459;79069;292752;2438;10383460;1197616
Brasil;76;2021-03-21;12;210147125;11998233;47774;294042;1290;10419393;1238314
Brasil;76;2021-03-22;12;210147125;12047526;49293;295425;1383;10449933;1254258
Brasil;76;2021-03-23;12;210147125;12130019;82493;298676;3251;10507995;1244106
Brasil;76;2021-03-24;12;210147125;12220011;89992;300685;2009;10601658;1229685
Brasil;76;2021-03-25;12;210147125;12320169;100158;303462;2777;10689646;1229680
Brasil;76;2021-03-26;12;210147125;12404414;84245;307112;3650;10772549;1244158
Brasil;76;2021-03-27;12;210147125;12490362;85948;310550;3438;10824095;1273207
Brasil;76;2021-03-28;13;210147125;12534688;44326;312206;1656;10879627;1300185
Brasil;76;2021-03-29;13;210147125;12573615;38927;313866;1660;10912941;1309541
Brasil;76;2021-03-30;13;210147125;12658109;84494;317646;3780;10969247;1290502
Brasil;76;2021-03-31;13;210147125;12748747;90638;321515;3869;11074483;1265980
Brasil;76;2021-04-01;13;210147125;12839844;91097;325284;3769;11169937;1257295
Brasil;76;2021-04-02;13;210147125;12910082;70238;328206;2922;11239099;1275461
Brasil;76;2021-04-03;13;210147125;12953597;43515;330193;1987;11276628;1305248
Brasil;76;2021-04-04;14;210147125;12984956;31359;331433;1240;11305746;1317658
Brasil;76;2021-04-05;14;210147125;13013601;28645;332752;1319;11357521;1296002
Brasil;76;2021-04-06;14;210147125;13100580;86979;336947;4195;11436189;1244660
Brasil;76;2021-04-07;14;210147125;13193205;92625;340776;3829;11558784;1204849
Brasil;76;2021-04-08;14;210147125;13279857;86652;345025;4249;11664158;1188271
Brasil;76;2021-04-09;14;210147125;13373174;93317;348718;3693;11732193;1202639
Brasil;76;2021-04-10;14;210147125;13445006;71832;351334;2616;11791885;1232571
Brasil;76;2021-04-11;15;210147125;13482023;37017;353137;1803;11838564;1255108
Brasil;76;2021-04-12;15;210147125;13517808;35785;354617;1480;11880803;1248083
Brasil;76;2021-04-13;15;210147125;13599994;82186;358425;3808;11957068;1206123
Brasil;76;2021-04-14;15;210147125;13673507;73513;361884;3459;12074798;1166771
Brasil;76;2021-04-15;15;210147125;13746681;73174;365444;3560;12170771;1140852
Brasil;76;2021-04-16;15;210147125;13832455;85774;368749;3305;12236295;1144942
Brasil;76;2021-04-17;15;210147125;13900091;67636;371678;2929;12298863;1164843
Brasil;76;2021-04-18;16;210147125;13943071;42980;373335;1657;12344861;1183552
Brasil;76;2021-04-19;16;210147125;13973695;30624;374682;1347;12391599;1178137
Brasil;76;2021-04-20;16;210147125;14043076;69381;378003;3321;12460712;1138301
Brasil;76;2021-04-21;16;210147125;14122795;79719;381475;3472;12561689;1103384
Brasil;76;2021-04-22;16;210147125;14167973;45178;383502;2027;12646132;1095188
Brasil;76;2021-04-23;16;210147125;14237078;69105;386416;2914;12673785;1110686
Brasil;76;2021-04-24;16;210147125;14308215;71137;389492;3076;12711103;1139559
Brasil;76;2021-04-25;17;210147125;14340787;32572;390797;1305;12766772;1151951
Brasil;76;2021-04-26;17;210147125;14369423;28636;391936;1139;12809169;1140821
Brasil;76;2021-04-27;17;210147125;14441563;72140;395022;3086;12879051;1098436
Brasil;76;2021-04-28;17;210147125;14521289;79726;398185;3163;12992442;1054099
Brasil;76;2021-04-29;17;210147125;14590678;69389;401186;3001;13091714;1031390
Brasil;76;2021-04-30;17;210147125;14659011;68333;403781;2595;13152118;1037374
Brasil;76;2021-05-01;17;210147125;14725975;66964;406437;2656;13194538;1060692
Brasil;76;2021-05-02;18;210147125;14754910;28935;407639;1202;13242665;1076873
Brasil;76;2021-05-03;18;210147125;14779529;24619;408622;983;13278718;1068553
Brasil;76;2021-05-04;18;210147125;14856888;77359;411588;2966;13336476;1034431
Brasil;76;2021-05-05;18;210147125;14930183;73295;414399;2811;13442996;1002304
Brasil;76;2021-05-06;18;210147125;15003563;73380;416949;2550;13529572;986212
Brasil;76;2021-05-07;18;210147125;15082449;78886;419114;2165;13591335;995279
Brasil;76;2021-05-08;18;210147125;15145879;63430;421316;2202;13640478;1022857
Brasil;76;2021-05-09;19;210147125;15184790;38911;422340;1024;13677668;1046895
Brasil;76;2021-05-10;19;210147125;15209990;25200;423229;889;13714135;1048315
Brasil;76;2021-05-11;19;210147125;15282705;72715;425540;2311;13759125;1027636
Brasil;76;2021-05-12;19;210147125;15359397;76692;428034;2494;13847191;1009974
Brasil;76;2021-05-13;19;210147125;15433989;74592;430417;2383;13924217;1007146
Brasil;76;2021-05-14;19;210147125;15519525;85536;432628;2211;13979329;1024243
Brasil;76;2021-05-15;19;210147125;15586534;67009;434715;2087;14028355;1058542
Brasil;76;2021-05-16;20;210147125;15627475;40941;435751;1036;14062396;1089423
Brasil;76;2021-05-17;20;210147125;15657391;29916;436537;786;14097287;1094437
Brasil;76;2021-05-18;20;210147125;15732836;75445;439050;2513;14152433;1068421
Brasil;76;2021-05-19;20;210147125;15812055;79219;441691;2641;14247609;1046177
Brasil;76;2021-05-20;20;210147125;15894094;82039;444094;2403;14330118;1040246
Brasil;76;2021-05-21;20;210147125;15970949;76855;446309;2215;14385962;1064038
Brasil;76;2021-05-22;20;210147125;16047439;76490;448208;1899;14422209;1102431
Brasil;76;2021-05-23;21;210147125;16083258;35819;449068;860;14462432;1136799
Brasil;76;2021-05-24;21;210147125;16120756;37498;449858;790;14492167;1142023
Brasil;76;2021-05-25;21;210147125;16194209;73453;452031;2173;14552024;1118874
Brasil;76;2021-05-26;21;210147125;16274695;80486;454429;2398;14648332;1093846
Brasil;76;2021-05-27;21;210147125;16342162;67467;456674;2245;14733987;1086279
Brasil;76;2021-05-28;21;210147125;16391930;49768;459045;2371;14786292;1099196
Brasil;76;2021-05-29;21;210147125;16471600;79670;461057;2012;14811266;1121619
Brasil;76;2021-05-30;22;210147125;16515120;43520;461931;874;14869696;1140847
Brasil;76;2021-05-31;22;210147125;16545554;30434;462791;860;14912744;1140445
Brasil;76;2021-06-01;22;210147125;16624480;78926;465199;2408;14964631;1118132
Brasil;76;2021-06-02;22;210147125;16720081;95601;467706;2507;15068146;1091135
Brasil;76;2021-06-03;22;210147125;16803472;83391;469388;1682;15168330;1084045
Brasil;76;2021-06-04;22;210147125;16841408;37936;470842;1454;15228983;1105101
Brasil;76;2021-06-05;22;210147125;16907425;66017;472531;1689;15239692;1130874
Brasil;76;2021-06-06;23;210147125;16947062;39637;473404;873;15290500;1144394
Brasil;76;2021-06-07;23;210147125;16984218;37156;474414;1010;15342286;1131372
Brasil;76;2021-06-08;23;210147125;17037129;52911;476792;2378;15408401;1101403
Brasil;76;2021-06-09;23;210147125;17122877;85748;479515;2723;15494071;1066266
Brasil;76;2021-06-10;23;210147125;17210969;88092;482019;2504;15596816;1046546
Brasil;76;2021-06-11;23;210147125;17296118;85149;484235;2216;15670754;1058196
Brasil;76;2021-06-12;23;210147125;17374818;78700;486272;2037;15718593;1093290
Brasil;76;2021-06-13;24;210147125;17412766;37948;487401;1129;15761177;1127369
Brasil;76;2021-06-14;24;210147125;17452612;39846;488228;827;15794548;1130817
Brasil;76;2021-06-15;24;210147125;17533221;80609;490696;2468;15854264;1110120
Brasil;76;2021-06-16;24;210147125;17628588;95367;493693;2997;15944646;1097879
Brasil;76;2021-06-17;24;210147125;17702630;74042;496004;2311;16030601;1104294
Brasil;76;2021-06-18;24;210147125;17801462;98832;498499;2495;16077483;1129143
Brasil;76;2021-06-19;24;210147125;17883750;82288;500800;2301;16136968;1165995
Brasil;76;2021-06-20;25;210147125;17927928;44178;501825;1025;16183849;1199101
Brasil;76;2021-06-21;25;210147125;17966831;38903;502586;761;16220238;1205865
Brasil;76;2021-06-22;25;210147125;18054653;87822;504717;2131;16288392;1175853
Brasil;76;2021-06-23;25;210147125;18169881;115228;507109;2392;16388847;1161089
Brasil;76;2021-06-24;25;210147125;18243483;73602;509141;2032;16483635;1179137
Brasil;76;2021-06-25;25;210147125;18322760;79277;511142;2001;16511701;1222641
Brasil;76;2021-06-26;25;210147125;18386894;64134;512735;1593;16548159;1263459
Brasil;76;2021-06-27;26;210147125;18420598;33704;513474;739;16582053;1292106
Brasil;76;2021-06-28;26;210147125;18448402;27804;514092;618;16613992;1293132
Brasil;76;2021-06-29;26;210147125;18513305;64903;515985;1893;16673329;1260981
Brasil;76;2021-06-30;26;210147125;18557141;43836;518066;2081;16779136;1218184
Brasil;76;2021-07-01;26;210147125;18622304;65163;520095;2029;16858632;1180443
Brasil;76;2021-07-02;26;210147125;18687469;65165;521952;1857;16931272;1170937
Brasil;76;2021-07-03;26;210147125;18742025;54556;523587;1635;16989351;1176166
Brasil;76;2021-07-04;27;210147125;18769808;27783;524417;830;17033808;1184630
Brasil;76;2021-07-05;27;210147125;18792511;22703;525112;695;17082876;1162515
Brasil;76;2021-07-06;27;210147125;18855015;62504;526892;1780;17151673;1115726
Brasil;76;2021-07-07;27;210147125;18909037;54022;528540;1648;17262646;1065477
Brasil;76;2021-07-08;27;210147125;18962762;53725;530179;1639;17352670;1027827
Brasil;76;2021-07-09;27;210147125;19020499;57737;531688;1509;17422854;1009729
Brasil;76;2021-07-10;27;210147125;19069003;48504;532893;1205;17479277;1009534
Brasil;76;2021-07-11;28;210147125;19089940;20937;533488;595;17530369;1005741
Brasil;76;2021-07-12;28;210147125;19106971;17031;534233;745;17588312;968140
Brasil;76;2021-07-13;28;210147125;19151993;45022;535838;1605;17666654;906084
Brasil;76;2021-07-14;28;210147125;19209729;57736;537394;1556;17770617;845538
Brasil;76;2021-07-15;28;210147125;19262518;52789;538942;1548;17858633;813702
Brasil;76;2021-07-16;28;210147125;19308109;45591;540398;1456;17917189;806387
Brasil;76;2021-07-17;28;210147125;19342448;34339;541266;868;17951699;816012
Brasil;76;2021-07-18;29;210147125;19376574;34126;542214;948;17983275;817907
Brasil;76;2021-07-19;29;210147125;19391845;15271;542756;542;18023512;810848
Brasil;76;2021-07-20;29;210147125;19419437;27592;544180;1424;18067080;782009
Brasil;76;2021-07-21;29;210147125;19473954;54517;545604;1424;18124621;750636
Brasil;76;2021-07-22;29;210147125;19523711;49757;547016;1412;18206173;722177
Brasil;76;2021-07-23;29;210147125;19632443;108732;548340;1324;18331462;752641
Brasil;76;2021-07-24;29;210147125;19670534;38091;549448;1108;18340760;780326
Brasil;76;2021-07-25;30;210147125;19688663;18129;549924;476;18349436;789303
Brasil;76;2021-07-26;30;210147125;19707662;18999;550502;578;18398567;758593
Brasil;76;2021-07-27;30;210147125;19749073;41411;551835;1333;18466822;730416
Brasil;76;2021-07-28;30;210147125;19797086;48013;553179;1344;18530306;713601
Brasil;76;2021-07-29;30;210147125;19839369;42283;554497;1318;18569991;714881
Brasil;76;2021-07-30;30;210147125;19880273;40904;555460;963;18595380;729433
Brasil;76;2021-07-31;30;210147125;19917855;37582;556370;910;18619542;741943
Brasil;76;2021-08-01;31;210147125;19938358;20503;556834;464;18645993;735531
Brasil;76;2021-08-02;31;210147125;19953501;15143;557223;389;18687203;709075
Brasil;76;2021-08-03;31;210147125;19985817;32316;558432;1209;18746865;680520
Brasil;76;2021-08-04;31;210147125;20026533;40716;559607;1175;18800884;666042
Brasil;76;2021-08-05;31;210147125;20066587;40054;560706;1099;18840232;665649
Brasil;76;2021-08-06;31;210147125;20108746;42159;561762;1056;18868602;678382
Brasil;76;2021-08-07;31;210147125;20151779;43033;562752;990;18894631;694396
Brasil;76;2021-08-08;32;210147125;20165672;13893;563151;399;18907243;695278
Brasil;76;2021-08-09;32;210147125;20177757;12085;563562;411;18939051;675144
Brasil;76;2021-08-10;32;210147125;20212642;34885;564773;1211;19022724;625145
Brasil;76;2021-08-11;32;210147125;20245085;32443;565748;975;19092832;586505
Brasil;76;2021-08-12;32;210147125;20285067;39982;566896;1148;19151021;567150
Brasil;76;2021-08-13;32;210147125;20319000;33933;567862;966;19173917;577221
Brasil;76;2021-08-14;32;210147125;20350142;31142;568788;926;19195514;585840
Brasil;76;2021-08-15;33;210147125;20364099;13957;569058;270;19218630;576411
Brasil;76;2021-08-16;33;210147125;20378570;14471;569492;434;19255927;553151
Brasil;76;2021-08-17;33;210147125;20416183;37613;570598;1106;19313546;532039
Brasil;76;2021-08-18;33;210147125;20457897;41714;571662;1064;19362990;523245
Brasil;76;2021-08-19;33;210147125;20494212;36315;572641;979;19393047;528524
Brasil;76;2021-08-20;33;210147125;20528099;33887;573511;870;19413552;541036
Brasil;76;2021-08-21;33;210147125;20556487;28388;574209;698;19431197;551081
Brasil;76;2021-08-22;34;210147125;20570891;14404;574527;318;19448816;547548
Brasil;76;2021-08-23;34;210147125;20583994;13103;574848;321;19479947;529199
Brasil;76;2021-08-24;34;210147125;20614866;30872;575742;894;19530843;508281
Brasil;76;2021-08-25;34;210147125;20645537;30671;576645;903;19577135;491757
Brasil;76;2021-08-26;34;210147125;20676561;31024;577565;920;19609503;489493
Brasil;76;2021-08-27;34;210147125;20703906;27345;578326;761;19629675;495905
Brasil;76;2021-08-28;34;210147125;20728605;24699;579010;684;19646400;503195
Brasil;76;2021-08-29;35;210147125;20741815;13210;579308;298;19663748;498759
Brasil;76;2021-08-30;35;210147125;20752281;10466;579574;266;19692898;479809
Brasil;76;2021-08-31;35;210147125;20776870;24589;580413;839;19735447;461010
Brasil;76;2021-09-01;35;210147125;20804215;27345;581150;737;19775873;447192
Brasil;76;2021-09-02;35;210147125;20830495;26280;581914;764;19801725;446856
Brasil;76;2021-09-03;35;210147125;20856060;25565;582670;756;19820202;453188
Brasil;76;2021-09-04;35;210147125;20877864;21804;583362;692;19838912;455590
Brasil;76;2021-09-05;36;210147125;20890779;12915;583628;266;19862438;444713
Brasil;76;2021-09-06;36;210147125;20899933;9154;583810;182;19894660;421463
Brasil;76;2021-09-07;36;210147125;20913578;13645;584171;361;19932646;396761
Brasil;76;2021-09-08;36;210147125;20928008;14430;584421;250;19966693;376894
Brasil;76;2021-09-09;36;210147125;20958899;30891;585174;753;20002562;371163
Brasil;76;2021-09-10;36;210147125;20974850;15951;585846;672;20016161;372843
Brasil;76;2021-09-11;36;210147125;20989164;14314;586558;712;20029040;373566
Brasil;76;2021-09-12;37;210147125;20999779;10615;586851;293;20050471;362457
Brasil;76;2021-09-13;37;210147125;21006424;6645;587066;215;20076733;342625
Brasil;76;2021-09-14;37;210147125;21019830;13406;587797;731;20108417;323616
Brasil;76;2021-09-15;37;210147125;21034610;14780;588597;800;20138267;307746
Brasil;76;2021-09-16;37;210147125;21069017;34407;589240;643;20173064;306713
Brasil;76;2021-09-17;37;210147125;21080219;11202;589573;333;20180106;310540
Brasil;76;2021-09-18;37;210147125;21230325;150106;590508;935;20280294;359523
Brasil;76;2021-09-19;38;210147125;21239783;9458;590752;244;20253273;395758
Brasil;76;2021-09-20;38;210147125;21247667;7884;590955;203;20230891;425821
Brasil;76;2021-09-21;38;210147125;21247094;-573;591440;485;20250198;405456
Brasil;76;2021-09-22;38;210147125;21283567;36473;592316;876;20295538;395713
Brasil;76;2021-09-23;38;210147125;21308178;24611;592964;648;20319520;395694
Brasil;76;2021-09-24;38;210147125;21327616;19438;593663;699;20326408;407545
Brasil;76;2021-09-25;38;210147125;21343304;15688;594200;537;20333908;415196
Brasil;76;2021-09-26;39;210147125;21351972;8668;594443;243;20340373;417156
Brasil;76;2021-09-27;39;210147125;21366395;14423;594653;210;20361191;410551
Brasil;76;2021-09-28;39;210147125;21381790;15395;595446;793;20383243;403101
Brasil;76;2021-09-29;39;210147125;21399546;17756;596122;676;20404701;398723
Brasil;76;2021-09-30;39;210147125;21427073;27527;596749;627;20425139;405185
Brasil;76;2021-10-01;39;210147125;21445651;18578;597255;506;20432643;415753
Brasil;76;2021-10-02;39;210147125;21459117;13466;597723;468;20436127;425267
Brasil;76;2021-10-03;40;210147125;21468121;9004;597948;225;20442653;427520
Brasil;76;2021-10-04;40;210147125;21478546;10425;598152;204;20462345;418049
Brasil;76;2021-10-05;40;210147125;21499074;20528;598829;677;20488785;411460
Brasil;76;2021-10-06;40;210147125;21516967;17893;599359;530;20554936;362672
Brasil;76;2021-10-07;40;210147125;21532558;15591;599810;451;20609046;323702
Brasil;76;2021-10-08;40;210147125;21550730;18172;600425;615;20665273;285032
Brasil;76;2021-10-09;40;210147125;21567181;16451;600829;404;20670348;296004
Brasil;76;2021-10-10;41;210147125;21575820;8639;601011;182;20678858;295951
Brasil;76;2021-10-11;41;210147125;21582738;6918;601213;202;20694669;286856
Brasil;76;2021-10-12;41;210147125;21590097;7359;601398;185;20720496;268203
Brasil;76;2021-10-13;41;210147125;21597949;7852;601574;176;20740267;256108
Brasil;76;2021-10-14;41;210147125;21612237;14288;602099;525;20758597;251541
Brasil;76;2021-10-15;41;210147125;21627476;15239;602669;570;20773826;250981
Brasil;76;2021-10-16;41;210147125;21638726;11250;603152;483;20783940;251634
Brasil;76;2021-10-17;42;210147125;21644464;5738;603282;130;20794497;246685
Brasil;76;2021-10-18;42;210147125;21651910;7446;603465;183;20813408;235037
Brasil;76;2021-10-19;42;210147125;21664879;12969;603855;390;20838188;222836
Brasil;76;2021-10-20;42;210147125;21680488;15609;604228;373;20861055;215205
Brasil;76;2021-10-21;42;210147125;21697341;16853;604679;451;20875999;216663
Brasil;76;2021-10-22;42;210147125;21711843;14502;605139;460;20885484;221220
Brasil;76;2021-10-23;42;210147125;21723559;11716;605457;318;20895886;222216
Brasil;76;2021-10-24;43;210147125;21729763;6204;605644;187;20907224;216895
Brasil;76;2021-10-25;43;210147125;21735560;5797;605804;160;20922633;207123
Brasil;76;2021-10-26;43;210147125;21748984;13424;606246;442;20944087;198651
